Datatype|TransactionID|ProductID|ProductName|SoldPrice
TITM|CA-2018-118017|OFF-AR-10003856|Newell 344|13.344
TITM|CA-2018-118017|TEC-AC-10002006|Memorex Micro Travel Drive 16 GB|76.752
TITM|CA-2018-118017|TEC-AC-10002006|Memorex Micro Travel Drive 16 GB|102.336
TITM|CA-2018-118017|OFF-PA-10002246|Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book|10.32
TITM|CA-2018-118017|OFF-SU-10004782|"Elite 5"" Scissors"|47.32
TITM|CA-2018-118017|FUR-FU-10004351|Staple-based wall hangings|23.376
TITM|CA-2018-118017|FUR-FU-10004270|Eldon Image Series Desk Accessories, Burgundy|16.72
TITM|CA-2018-118017|FUR-FU-10004053|DAX Two-Tone Silver Metal Document Frame|16.192
TITM|CA-2017-113117|OFF-PA-10000019|Xerox 1931|32.4
TITM|CA-2017-148684|OFF-AR-10003811|Newell 327|19.89
TITM|CA-2017-148684|TEC-AC-10001838|Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset|399.98
TITM|CA-2017-148684|FUR-FU-10003553|"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock"|343.85
TITM|CA-2017-148684|OFF-PA-10003302|Xerox 1906|106.32
TITM|CA-2018-125367|OFF-BI-10002412|Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders|13.92
TITM|CA-2018-124744|OFF-BI-10002852|Ibico Standard Transparent Covers|82.4
TITM|CA-2018-124744|OFF-BI-10000145|Zipper Ring Binder Pockets|6.24
TITM|CA-2018-124744|OFF-PA-10001970|Xerox 1908|447.84
TITM|CA-2018-128363|OFF-AP-10001563|Belkin Premiere Surge Master II 8-outlet surge protector|272.048
TITM|CA-2018-128363|OFF-BI-10001359|GBC DocuBind TL300 Electric Binding System|1614.582
TITM|CA-2018-128363|OFF-FA-10003495|Staples|24.32
TITM|CA-2018-128363|TEC-AC-10003709|Maxell 4.7GB DVD-R 5/Pack|1.584
TITM|CA-2018-128363|FUR-FU-10003268|Eldon Radial Chair Mat for Low to Medium Pile Carpets|31.984
TITM|CA-2018-128363|OFF-EN-10003845|Colored Envelopes|14.76
TITM|CA-2018-128363|FUR-CH-10002073|Hon Olson Stacker Chairs|423.648
TITM|CA-2016-126669|OFF-PA-10001357|Xerox 1886|76.64
TITM|US-2016-118766|OFF-EN-10001415|Staple envelope|4.464
TITM|US-2016-118766|OFF-BI-10002813|Avery Reinforcements for Hole-Punch Pages|3.96
TITM|CA-2017-112585|OFF-AP-10003849|Hoover Shoulder Vac Commercial Portable Vacuum|715.64
TITM|CA-2017-149762|FUR-TA-10004147|Hon 4060 Series Tables|268.704
TITM|CA-2017-149762|OFF-AR-10001662|Rogers Handheld Barrel Pencil Sharpener|21.92
TITM|CA-2017-149762|OFF-ST-10001558|Acco Perma 4000 Stacking Storage Drawers|48.72
TITM|CA-2017-149762|FUR-BO-10001337|O'Sullivan Living Dimensions 2-Shelf Bookcases|205.666
TITM|CA-2017-167605|FUR-FU-10001602|"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear"|30.344
TITM|US-2018-105697|OFF-ST-10003996|Letter/Legal File Tote with Clear Snap-On Lid, Black Granite|25.696
TITM|CA-2018-165323|TEC-MA-10003673|Hewlett-Packard Desktjet 6988DT Refurbished Printer|3404.5
TITM|CA-2018-165323|TEC-AC-10004992|Kingston Digital DataTraveler 64GB USB 2.0|101.34
TITM|CA-2016-110891|FUR-CH-10002880|Global High-Back Leather Tilter, Burgundy|344.372
TITM|CA-2018-100783|OFF-AR-10000380|Hunt PowerHouse Electric Pencil Sharpener, Blue|30.384
TITM|CA-2016-152513|OFF-BI-10002706|Avery Premier Heavy-Duty Binder with Round Locking Rings|22.848
TITM|CA-2018-139822|OFF-ST-10000943|Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black|38.62
TITM|CA-2018-139822|TEC-AC-10001090|Micro Innovations Wireless Classic Keyboard with Mouse|59.98
TITM|CA-2018-107713|OFF-BI-10002026|Avery Arch Ring Binders|174.3
TITM|CA-2018-134096|TEC-PH-10000526|Vtech CS6719|383.96
TITM|CA-2018-134096|OFF-BI-10004002|Wilson Jones International Size A4 Ring Binders|15.57
TITM|CA-2017-125843|OFF-BI-10002309|Avery Heavy-Duty EZD  Binder With Locking Rings|22.32
TITM|CA-2017-125843|OFF-LA-10003923|Alphabetical Labels for Top Tab Filing|103.6
TITM|CA-2018-120404|TEC-AC-10003433|Maxell 4.7GB DVD+R 5/Pack|2.97
TITM|CA-2018-120404|TEC-PH-10001363|Apple iPhone 5S|569.99
TITM|CA-2018-120404|FUR-FU-10000820|Tensor Brushed Steel Torchiere Floor Lamp|50.97
TITM|CA-2018-167549|FUR-TA-10004767|Safco Drafting Table|298.116
TITM|CA-2017-120082|OFF-AR-10001955|Newell 319|59.52
TITM|US-2017-168095|FUR-CH-10004886|Bevis Steel Folding Chairs|230.28
TITM|US-2017-168095|OFF-PA-10003641|Xerox 1909|105.52
TITM|CA-2018-166093|OFF-EN-10003134|Staple envelope|23.36
TITM|CA-2018-166093|TEC-PH-10002564|OtterBox Defender Series Case - Samsung Galaxy S4|71.976
TITM|CA-2018-166093|OFF-PA-10003893|Xerox 1962|8.56
TITM|CA-2018-166093|OFF-BI-10000174|Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear|13.92
TITM|CA-2018-166093|OFF-AP-10001058|Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators|2518.29
TITM|CA-2018-166093|OFF-ST-10001496|Standard Rollaway File with Lock|540.57
TITM|CA-2018-166093|OFF-BI-10004230|GBC Recycled Grain Textured Covers|221.056
TITM|CA-2017-146325|FUR-CH-10001146|Global Task Chair, Black|81.424
TITM|CA-2017-146325|OFF-ST-10001590|Tenex Personal Project File with Scoop Front Design, Black|134.8
TITM|CA-2018-134194|OFF-BI-10003684|Wilson Jones Legal Size Ring Binders|39.582
TITM|CA-2018-134194|OFF-SU-10000946|Staple remover|44.688
TITM|CA-2018-134194|OFF-AR-10001615|Newell 34|31.744
TITM|CA-2018-134194|OFF-BI-10001597|"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue"|40.98
TITM|CA-2018-134194|OFF-BI-10001116|"Wilson Jones 1"" Hanging DublLock Ring Binders"|3.168
TITM|CA-2015-131009|OFF-FA-10004395|Plymouth Boxed Rubber Bands by Plymouth|18.84
TITM|CA-2015-131009|FUR-CH-10001270|Harbour Creations Steel Folding Chair|362.25
TITM|CA-2015-131009|FUR-FU-10001095|DAX Black Cherry Wood-Tone Poster Frame|63.552
TITM|CA-2015-131009|OFF-ST-10001469|Fellowes Bankers Box Recycled Super Stor/Drawer|129.552
TITM|CA-2016-145814|OFF-BI-10003196|Accohide Poly Flexible Ring Binders|5.984
TITM|CA-2016-145814|TEC-PH-10002200|Aastra 6757i CT Wireless VoIP phone|861.76
TITM|CA-2015-138359|OFF-ST-10000636|Rogers Profile Extra Capacity Storage Tub|66.96
TITM|CA-2015-138359|OFF-BI-10000145|Zipper Ring Binder Pockets|6.24
TITM|CA-2018-131807|FUR-CH-10001190|Global Deluxe High-Back Office Chair in Storm|435.168
TITM|CA-2018-131807|OFF-FA-10002780|Staples|14.9
TITM|CA-2018-131807|OFF-AP-10004052|Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk|15.8
TITM|CA-2018-131807|FUR-FU-10004666|DAX Clear Channel Poster Frame|72.9
TITM|CA-2018-131807|FUR-TA-10004086|KI Adjustable-Height Table|206.352
TITM|CA-2018-131807|TEC-PH-10000702|"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White"|7.992
TITM|CA-2018-104864|OFF-ST-10002301|Tennsco Commercial Shelving|81.36
TITM|CA-2018-104864|OFF-BI-10001636|Ibico Plastic and Wire Spiral Binding Combs|20.232
TITM|CA-2018-104864|OFF-AP-10002684|Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection|389.056
TITM|CA-2018-104864|OFF-PA-10004609|Xerox 221|20.736
TITM|CA-2018-104864|OFF-PA-10003309|Xerox 211|41.472
TITM|CA-2016-138219|OFF-PA-10000380|"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages"|33.36
TITM|CA-2017-157707|FUR-BO-10001567|Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled|90.882
TITM|CA-2017-157707|TEC-PH-10002583|iOttie HLCRIO102 Car Mount|15.992
TITM|CA-2017-157707|FUR-CH-10004853|Global Manager's Adjustable Task Chair, Storm|120.784
TITM|US-2016-126753|TEC-PH-10003580|Cisco IP Phone 7961G-GE VoIP phone|519.792
TITM|US-2016-126753|TEC-AC-10004227|SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card|31.176
TITM|US-2016-126753|OFF-PA-10002787|Xerox 227|10.368
TITM|US-2016-126753|OFF-BI-10003981|"Avery Durable Plastic 1"" Binders"|2.724
TITM|US-2016-126753|FUR-FU-10001488|"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped"|254.352
TITM|US-2016-126753|OFF-BI-10003727|Avery Durable Slant Ring Binders With Label Holder|3.762
TITM|US-2016-126753|OFF-PA-10000130|Xerox 199|10.272
TITM|CA-2015-166051|TEC-PH-10002680|Samsung Galaxy Note 3|659.97
TITM|CA-2015-166051|TEC-PH-10002538|Grandstream GXP1160 VoIP phone|113.73
TITM|CA-2016-113040|OFF-BI-10001249|Avery Heavy-Duty EZD View Binder with Locking Rings|5.104
TITM|CA-2015-103800|OFF-PA-10000174|"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book"|16.448
TITM|CA-2015-113383|OFF-AP-10004532|Kensington 6 Outlet Guardian Standard Surge Protector|81.92
TITM|CA-2015-113383|FUR-FU-10001986|"Dana Fluorescent Magnifying Lamp, White, 36"""|254.9
TITM|CA-2018-152499|OFF-FA-10002975|Staples|15.12
TITM|CA-2018-152499|OFF-AR-10003481|Newell 348|7.872
TITM|CA-2017-151498|OFF-BI-10004967|Round Ring Binders|8.32
TITM|CA-2017-137939|TEC-PH-10003589|invisibleSHIELD by ZAGG Smudge-Free Screen Protector|89.95
TITM|US-2017-117793|OFF-LA-10002945|Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White|25.2
TITM|US-2017-117793|OFF-LA-10003537|Avery 515|37.59
TITM|US-2017-117793|OFF-ST-10002406|Pizazz Global Quick File|14.97
TITM|US-2017-117793|TEC-AC-10003433|Maxell 4.7GB DVD+R 5/Pack|1.98
TITM|CA-2017-133872|OFF-BI-10002082|GBC Twin Loop Wire Binding Elements|39.936
TITM|CA-2017-133872|TEC-AC-10000521|Verbatim Slim CD and DVD Storage Cases, 50/Pack|18.464
TITM|US-2016-165743|OFF-BI-10001982|Wilson Jones Custom Binder Spines & Labels|4.896
TITM|US-2016-165743|FUR-BO-10002268|Sauder Barrister Bookcases|145.764
TITM|US-2016-165743|OFF-BI-10001758|Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders|9.612
TITM|US-2018-105998|TEC-AC-10004469|Microsoft Sculpt Comfort Mouse|199.75
TITM|US-2018-105998|FUR-TA-10001095|Chromcraft Round Conference Tables|1673.184
TITM|US-2015-148194|FUR-FU-10001852|Eldon Regeneration Recycled Desk Accessories, Smoke|12.18
TITM|US-2015-148194|OFF-AP-10000696|Holmes Odor Grabber|57.68
TITM|US-2016-151407|TEC-PH-10003885|Cisco SPA508G|263.96
TITM|CA-2016-110870|TEC-AC-10002926|Logitech Wireless Marathon Mouse M705|299.94
TITM|CA-2016-110870|OFF-SU-10001225|Staple remover|25.76
TITM|CA-2015-143210|TEC-PH-10004434|Cisco IP Phone 7961G VoIP phone - Dark gray|271.9
TITM|CA-2015-143210|FUR-FU-10003878|"Linden 10"" Round Wall Clock, Black"|45.84
TITM|CA-2015-143210|FUR-FU-10002268|Ultra Door Push Plate|9.82
TITM|CA-2017-139808|OFF-FA-10001883|Alliance Super-Size Bands, Assorted Sizes|93.36
TITM|CA-2016-110863|OFF-ST-10002756|"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand"|541.24
TITM|CA-2016-110863|OFF-PA-10000474|Easy-staple paper|106.32
TITM|CA-2016-110863|FUR-CH-10002073|Hon Olson Stacker Chairs|1323.9
TITM|CA-2015-127859|OFF-PA-10003641|Xerox 1909|126.624
TITM|US-2016-136427|TEC-PH-10002070|Griffin GC36547 PowerJolt SE Lightning Charger|125.944
TITM|CA-2018-120168|OFF-BI-10004519|GBC DocuBind P100 Manual Binding Machine|663.92
TITM|CA-2018-120168|TEC-AC-10002167|Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive|120
TITM|CA-2018-120168|OFF-FA-10000936|Acco Hot Clips Clips to Go|3.29
TITM|CA-2018-120168|FUR-FU-10000732|Eldon 200 Class Desk Accessories|18.84
TITM|US-2015-131870|FUR-FU-10002501|Nu-Dell Executive Frame|60.672
TITM|US-2015-131870|OFF-AR-10000634|Newell 320|30.816
TITM|CA-2018-114804|TEC-PH-10001700|Panasonic KX-TG6844B Expandable Digital Cordless Telephone|52.792
TITM|CA-2018-167227|OFF-AP-10001962|Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210|83.9
TITM|CA-2018-167227|OFF-PA-10001838|"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages"|11.76
TITM|CA-2015-129189|OFF-AP-10000124|Acco 6 Outlet Guardian Basic Surge Suppressor|4.992
TITM|CA-2015-129189|OFF-EN-10003567|"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box"|87.92
TITM|CA-2015-129189|FUR-CH-10004997|Hon Every-Day Series Multi-Task Chairs|657.93
TITM|CA-2015-129189|OFF-BI-10000494|Acco Economy Flexible Poly Round Ring Binder|1.044
TITM|CA-2016-132465|FUR-FU-10000277|Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting|210.68
TITM|CA-2016-132465|OFF-ST-10003641|Space Solutions Industrial Galvanized Steel Shelving.|78.8
TITM|CA-2016-132465|TEC-AC-10001998|Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired|19.99
TITM|CA-2016-132465|OFF-ST-10001932|Fellowes Staxonsteel Drawer Files|772.68
TITM|CA-2017-166373|TEC-AC-10002323|SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card|106.08
TITM|CA-2017-158806|FUR-FU-10004270|"Executive Impressions 13"" Clairmont Wall Clock"|23.076
TITM|CA-2017-158806|OFF-PA-10004621|Xerox 212|25.92
TITM|CA-2016-119690|OFF-PA-10001019|Xerox 1884|47.952
TITM|CA-2016-119690|OFF-BI-10000201|Avery Triangle Shaped Sheet Lifters, Black, 2/Pack|0.984
TITM|CA-2016-119690|FUR-FU-10004587|GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack|75.384
TITM|CA-2016-119690|OFF-LA-10001613|Avery File Folder Labels|4.608
TITM|CA-2016-153738|OFF-BI-10001308|GBC Standard Plastic Binding Systems' Combs|37.68
TITM|CA-2018-169012|OFF-AP-10003278|Belkin 7-Outlet SurgeMaster Home Series|41.91
TITM|CA-2018-109393|FUR-BO-10003966|Sauder Facets Collection Library, Sky Alder Finish|435.999
TITM|CA-2018-121489|FUR-CH-10004698|Padded Folding Chairs, Black, 4/Carton|388.704
TITM|CA-2018-121489|OFF-ST-10000025|Fellowes Stor/Drawer Steel Plus Storage Drawers|572.58
TITM|CA-2018-121489|TEC-AC-10000682|Kensington K72356US Mouse-in-a-Box USB Desktop Mouse|33.18
TITM|US-2018-133081|TEC-AC-10001772|Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive|63.88
TITM|US-2018-133081|FUR-FU-10001379|"Executive Impressions 16-1/2"" Circular Wall Clock"|26.72
TITM|CA-2018-165008|OFF-BI-10002794|"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets"|295.056
TITM|CA-2017-145611|OFF-AP-10001005|Honeywell Quietcare HEPA Air Cleaner|393.25
TITM|CA-2017-113600|OFF-BI-10000201|Avery Triangle Shaped Sheet Lifters, Black, 2/Pack|2.214
TITM|CA-2018-130834|OFF-PA-10003673|Strathmore Photo Mount Cards|16.272
TITM|CA-2017-168543|OFF-AP-10000938|Avanti 1.7 Cu. Ft. Refrigerator|706.86
TITM|CA-2015-144974|OFF-BI-10003274|Avery Durable Slant Ring Binders, No Labels|5.97
TITM|CA-2015-144974|FUR-FU-10001095|DAX Black Cherry Wood-Tone Poster Frame|21.184
TITM|CA-2015-144974|OFF-AP-10001492|Acco Six-Outlet Power Strip, 4' Cord Length|41.376
TITM|CA-2015-109904|OFF-AR-10004999|Newell 315|17.94
TITM|CA-2018-152205|OFF-BI-10004094|GBC Standard Plastic Binding Systems Combs|2.655
TITM|CA-2016-121188|OFF-ST-10001490|Hot File 7-Pocket, Floor Stand|892.35
TITM|CA-2016-121188|FUR-BO-10004695|O'Sullivan 2-Door Barrister Bookcase in Odessa Pine|307.666
TITM|CA-2016-121188|OFF-ST-10000736|Carina Double Wide Media Storage Towers in Natural & Black|728.82
TITM|CA-2016-121188|OFF-BI-10001617|GBC Wire Binding Combs|41.36
TITM|CA-2016-121188|TEC-PH-10003589|invisibleSHIELD by ZAGG Smudge-Free Screen Protector|43.176
TITM|CA-2016-121188|FUR-FU-10003981|Eldon Wave Desk Accessories|4.16
TITM|CA-2016-156013|OFF-PA-10001970|Xerox 1881|61.4
TITM|CA-2016-156013|OFF-BI-10002437|Recycled Premium Regency Composition Covers|24.448
TITM|CA-2017-132997|TEC-PH-10000586|AT&T SB67148 SynJ|263.96
TITM|CA-2017-132997|TEC-PH-10003811|Jabra Supreme Plus Driver Edition Headset|359.97
TITM|CA-2017-132997|OFF-PA-10004983|Xerox 23|12.96
TITM|CA-2017-132997|OFF-ST-10003479|Eldon Base for stackable storage shelf, platinum|116.82
TITM|CA-2017-132997|OFF-BI-10004318|Ibico EB-19 Dual Function Manual Binding System|276.784
TITM|US-2016-160563|TEC-AC-10002567|Logitech G602 Wireless Gaming Mouse|239.97
TITM|US-2016-160563|FUR-FU-10001731|Acrylic Self-Standing Desk Frames|16.02
TITM|CA-2018-151750|OFF-ST-10002743|SAFCO Boltless Steel Shelving|454.56
TITM|CA-2018-151750|FUR-FU-10002116|Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats|141.42
TITM|CA-2018-151750|FUR-CH-10003199|Office Star - Contemporary Task Swivel Chair|310.744
TITM|CA-2018-151750|OFF-AR-10003158|Fluorescent Highlighters by Dixon|12.736
TITM|CA-2018-151750|OFF-BI-10000301|GBC Instant Report Kit|6.47
TITM|CA-2018-151750|OFF-BI-10000343|"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue"|13.748
TITM|CA-2018-151750|OFF-AP-10004708|Fellowes Superior 10 Outlet Split Surge Protector|15.224
TITM|CA-2016-106187|FUR-FU-10000794|Eldon Stackable Tray, Side-Load, Legal, Smoke|27.42
TITM|CA-2016-106187|OFF-BI-10004519|GBC DocuBind P100 Manual Binding Machine|165.98
TITM|CA-2016-106187|TEC-AC-10001590|Dell Slim USB Multimedia Keyboard|75
TITM|US-2017-164945|OFF-BI-10001524|GBC Premium Transparent Covers with Diagonal Lined Pattern|134.272
TITM|CA-2016-150714|OFF-LA-10001474|Avery 477|146.544
TITM|CA-2016-150714|OFF-PA-10001497|Xerox 1914|131.904
TITM|CA-2016-150714|OFF-AP-10003287|Tripp Lite TLP810NET Broadband Surge for Modem/Fax|203.88
TITM|CA-2016-150714|OFF-BI-10002982|Avery Self-Adhesive Photo Pockets for Polaroid Photos|14.301
TITM|CA-2016-150714|OFF-ST-10001809|Fellowes Officeware Wire Shelving|718.64
TITM|CA-2017-105753|FUR-FU-10000246|Aluminum Document Frame|61.1
TITM|CA-2018-120894|OFF-AP-10000252|Harmony HEPA Quiet Air Purifiers|28.08
TITM|CA-2017-106621|OFF-AR-10002375|Newell 351|10.496
TITM|CA-2016-107020|OFF-BI-10003719|Large Capacity Hanging Post Binders|39.92
TITM|US-2016-117492|OFF-AP-10001492|Acco Six-Outlet Power Strip, 4' Cord Length|77.58
TITM|CA-2015-101392|OFF-ST-10000532|Advantus Rolling Drawer Organizers|269.36
TITM|CA-2016-127502|OFF-LA-10001613|Avery File Folder Labels|5.76
TITM|CA-2018-143658|OFF-AR-10002818|Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener|109.9
TITM|CA-2018-133046|FUR-FU-10001940|Staple-based wall hangings|23.88
TITM|CA-2018-133046|OFF-PA-10003883|"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5"""|26.2
TITM|CA-2018-133046|OFF-PA-10002787|Xerox 227|12.96
TITM|CA-2018-133046|TEC-AC-10000991|Sony Micro Vault Click 8 GB USB 2.0 Flash Drive|234.95
TITM|CA-2018-122798|OFF-ST-10003058|Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays|118.25
TITM|CA-2018-122798|OFF-PA-10004239|Xerox 1953|4.28
TITM|CA-2017-169663|TEC-AC-10003038|Kingston Digital DataTraveler 16GB USB 2.0|26.85
TITM|CA-2017-169663|TEC-MA-10000984|Okidata MB760 Printer|3357.6
TITM|CA-2016-149846|OFF-LA-10004484|Avery 476|8.26
TITM|CA-2016-149846|TEC-MA-10004002|Zebra GX420t Direct Thermal/Thermal Transfer Printer|2973.32
TITM|CA-2016-149846|OFF-ST-10002406|Pizazz Global Quick File|104.79
TITM|CA-2016-149846|TEC-PH-10003645|Aastra 57i VoIP phone|775.728
TITM|CA-2018-159149|FUR-BO-10001601|Sauder Mission Library with Doors, Fruitwood Finish|89.0664
TITM|CA-2018-159149|OFF-AR-10000937|Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set|175.44
TITM|CA-2018-159149|TEC-PH-10000038|Jawbone MINI JAMBOX Wireless Bluetooth Speaker|438.336
TITM|US-2018-167570|FUR-CH-10003396|Global Deluxe Steno Chair|215.544
TITM|CA-2018-160122|OFF-EN-10002592|Peel & Seel Recycled Catalog Envelopes, Brown|55.584
TITM|CA-2018-160122|FUR-CH-10000422|Global Highback Leather Tilter in Burgundy|127.386
TITM|CA-2017-130393|FUR-CH-10002647|Situations Contoured Folding Chairs, 4/Set|248.43
TITM|CA-2017-130393|OFF-AP-10004859|Acco 6 Outlet Guardian Premium Surge Suppressor|11.648
TITM|CA-2017-130393|FUR-CH-10004477|Global Push Button Manager's Chair, Indigo|85.246
TITM|CA-2018-144820|OFF-AR-10004817|Colorific Watercolor Pencils|20.64
TITM|CA-2018-101014|FUR-FU-10003374|Electrix Fluorescent Magnifier Lamps & Weighted Base|148.02
TITM|CA-2018-105543|OFF-ST-10003123|Fellowes Bases and Tops For Staxonsteel/High-Stak Systems|33.29
TITM|US-2018-113201|OFF-PA-10000675|Xerox 1919|204.95
TITM|US-2018-106551|FUR-CH-10004997|Hon Every-Day Series Multi-Task Chairs|526.344
TITM|CA-2017-116722|FUR-FU-10001934|Magnifier Swing Arm Lamp|41.96
TITM|CA-2017-116722|FUR-CH-10004997|Hon Every-Day Series Multi-Task Chairs|451.152
TITM|CA-2017-116722|OFF-BI-10001890|Avery Poly Binder Pockets|31.504
TITM|CA-2015-138128|OFF-EN-10002500|Globe Weis Peel & Seel First Class Envelopes|30.672
TITM|CA-2015-138128|TEC-CO-10001766|Canon PC940 Copier|1079.976
TITM|US-2018-150070|FUR-CH-10004860|Global Low Back Tilter Chair|161.568
TITM|CA-2016-137064|OFF-BI-10002049|UniKeep View Case Binders|2.934
TITM|CA-2016-137064|TEC-AC-10003499|Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive|18.528
TITM|CA-2016-137064|OFF-ST-10003470|Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units|670.752
TITM|CA-2018-157350|FUR-FU-10000222|"Seth Thomas 16"" Steel Case Clock"|64.96
TITM|CA-2015-127866|TEC-AC-10000023|Maxell 74 Minute CD-R Spindle, 50/Pack|41.94
TITM|CA-2015-127866|OFF-PA-10003971|Xerox 1965|11.96
TITM|CA-2015-127866|OFF-AR-10003481|Newell 348|13.12
TITM|CA-2015-127866|OFF-ST-10001490|Hot File 7-Pocket, Floor Stand|535.41
TITM|CA-2016-131352|FUR-FU-10003708|"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48"""|72.78
TITM|CA-2016-121776|OFF-PA-10001970|Xerox 1881|36.84
TITM|CA-2016-121776|OFF-LA-10002762|Avery 485|87.71
TITM|CA-2017-118073|FUR-TA-10002533|BPI Conference Tables|562.2925
TITM|CA-2015-103219|FUR-FU-10004091|Eldon 200 Class Desk Accessories, Black|56.52
TITM|CA-2017-102561|OFF-AR-10001545|Newell 326|11.264
TITM|CA-2017-102561|OFF-ST-10001476|Steel Personal Filing/Posting Tote|284.08
TITM|CA-2017-102561|OFF-PA-10004971|Xerox 196|18.496
TITM|CA-2017-100993|OFF-LA-10003223|Avery 508|14.73
TITM|CA-2017-100993|OFF-ST-10004340|Fellowes Mobile File Cart, Black|186.54
TITM|CA-2017-100993|FUR-TA-10001095|Chromcraft Round Conference Tables|557.728
TITM|CA-2017-100993|TEC-PH-10001448|Anker Astro 15000mAh USB Portable Charger|159.968
TITM|US-2015-112949|OFF-AP-10001005|Honeywell Quietcare HEPA Air Cleaner|471.9
TITM|US-2015-112949|OFF-AR-10003469|Nontoxic Chalk|3.52
TITM|US-2018-146822|OFF-PA-10000249|Easy-staple paper|49.12
TITM|US-2017-131058|OFF-LA-10001613|Avery File Folder Labels|20.16
TITM|CA-2015-167997|OFF-BI-10001758|Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders|10.68
TITM|CA-2015-167997|FUR-BO-10004409|Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray|141.96
TITM|CA-2018-140151|OFF-ST-10001558|Acco Perma 4000 Stacking Storage Drawers|32.48
TITM|CA-2018-140151|OFF-PA-10002986|Xerox 1898|20.04
TITM|CA-2018-140151|TEC-CO-10004722|Canon imageCLASS 2200 Advanced Copier|13999.96
TITM|US-2018-143770|TEC-AC-10002842|WD My Passport Ultra 2TB Portable External Hard Drive|238
TITM|US-2018-143770|OFF-PA-10001125|Xerox 1988|61.96
TITM|CA-2017-131296|FUR-TA-10002622|Bush Andora Conference Table, Maple/Graphite Gray Finish|239.372
TITM|CA-2017-103464|TEC-AC-10002842|WD My Passport Ultra 2TB Portable External Hard Drive|595
TITM|CA-2018-136238|OFF-PA-10004285|Xerox 1959|16.032
TITM|CA-2017-120803|TEC-AC-10004469|Microsoft Sculpt Comfort Mouse|199.75
TITM|CA-2017-134138|FUR-CH-10001545|Hon Comfortask Task/Swivel Chairs|227.96
TITM|CA-2016-120915|OFF-AP-10002578|Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote|293.52
TITM|CA-2016-120915|TEC-PH-10003012|Nortel Meridian M3904 Professional Digital phone|307.98
TITM|CA-2016-168207|FUR-FU-10004909|Contemporary Wood/Metal Frame|96.96
TITM|CA-2016-168207|OFF-BI-10001524|GBC Premium Transparent Covers with Diagonal Lined Pattern|117.488
TITM|CA-2016-168207|OFF-BI-10003355|Cardinal Holdit Business Card Pockets|11.952
TITM|CA-2016-168207|FUR-BO-10004357|O'Sullivan Living Dimensions 3-Shelf Bookcases|512.499
TITM|CA-2017-144148|FUR-TA-10002774|Laminate Occasional Tables|863.128
TITM|CA-2018-107174|FUR-TA-10004575|Hon 5100 Series Wood Tables|2036.86
