Datatype|TransactionID|OrderDate|TotalPrice
THDR|CA-2018-147844|05/02/2018|109.62
THDR|CA-2017-110975|25/12/2017|1179.822
THDR|CA-2015-141649|30/09/2015|795.408
THDR|CA-2015-124807|07/12/2015|59.696
THDR|CA-2017-110009|09/08/2017|74
THDR|CA-2018-168172|08/06/2018|70.12
THDR|CA-2016-100146|14/05/2016|1452.7875
THDR|CA-2018-152079|20/01/2018|11.52
THDR|CA-2017-129728|30/05/2017|167.84
THDR|CA-2015-121769|04/08/2015|172.11
THDR|CA-2015-103058|23/07/2015|99.98
THDR|CA-2018-121125|30/05/2018|205.744
THDR|US-2017-114013|13/03/2017|2550.587
THDR|CA-2018-135069|04/10/2018|231.776
THDR|CA-2017-101693|25/06/2017|117.958
THDR|US-2015-164763|17/03/2015|103.5
THDR|CA-2015-161249|08/09/2015|13.809
THDR|CA-2016-148180|26/07/2016|131.48
THDR|CA-2015-165568|15/02/2015|21.36
THDR|CA-2016-145457|24/03/2016|46.9
THDR|US-2018-163657|09/02/2018|255.248
THDR|CA-2016-120446|16/11/2016|18.9
THDR|CA-2015-109932|12/09/2015|247.784
THDR|CA-2018-127474|02/03/2018|512.368
THDR|CA-2018-115448|11/11/2018|88.92
THDR|CA-2018-105669|17/09/2018|1749.902
THDR|CA-2018-134796|25/06/2018|148.48
THDR|CA-2017-137743|30/07/2017|1045.872
THDR|CA-2016-137974|16/04/2016|2298.9
THDR|US-2016-136987|04/11/2016|692.728
THDR|CA-2016-138485|27/02/2016|538.92
THDR|CA-2017-103709|09/08/2017|310.86
THDR|CA-2017-138282|19/05/2017|87.84
THDR|CA-2018-148985|11/11/2018|34.92
THDR|CA-2015-138100|15/09/2015|29.5
THDR|CA-2016-100734|15/09/2016|150.76
THDR|CA-2017-139997|07/01/2017|1499.95
THDR|CA-2017-109652|04/10/2017|13.568
THDR|CA-2015-167199|01/06/2015|4374.88
THDR|CA-2017-124583|09/01/2017|12.78
THDR|CA-2015-113964|23/09/2015|18.464
THDR|CA-2015-129938|15/12/2015|445.802
THDR|CA-2018-135111|28/12/2018|28.38
THDR|US-2016-134558|19/12/2016|3332.974
THDR|CA-2018-157196|11/05/2018|12.96
THDR|CA-2016-108672|09/10/2016|106.68
THDR|US-2018-118598|16/11/2018|119.94
THDR|US-2018-160836|09/11/2018|524.018
THDR|CA-2018-121048|14/07/2018|988.204
THDR|US-2018-120147|30/03/2018|170.872
THDR|CA-2017-158043|31/01/2017|23.36
THDR|US-2018-106579|06/08/2018|12.176
THDR|CA-2015-115889|11/02/2015|409.304
THDR|US-2018-161935|14/07/2018|2610.73
THDR|US-2018-167920|12/09/2018|1827.51
THDR|CA-2017-162383|09/05/2017|103.054
THDR|CA-2015-125731|09/10/2015|1508.768
THDR|US-2018-106145|26/09/2018|1065.216
THDR|CA-2017-107146|17/06/2017|749.488
THDR|US-2018-134642|25/02/2018|428.704
THDR|US-2018-160143|31/03/2018|29.7
THDR|CA-2018-103415|12/03/2018|13.592
THDR|CA-2017-106460|19/02/2017|70.88
THDR|US-2018-112347|12/02/2018|1915.624
THDR|CA-2015-103492|10/10/2015|1488.774
THDR|CA-2017-136595|09/05/2017|21.204
THDR|CA-2015-140396|20/11/2015|907.56
THDR|CA-2015-114181|05/10/2015|372.285
THDR|CA-2018-159506|27/11/2018|656.22
THDR|US-2015-137155|11/01/2015|733.56
THDR|CA-2017-105746|30/12/2017|170.786
THDR|US-2017-104815|09/03/2017|198.744
THDR|CA-2018-157672|10/05/2018|63.824
THDR|US-2017-166660|30/01/2017|483.748
THDR|CA-2018-140802|21/04/2018|68.712
THDR|CA-2015-133830|12/05/2015|90.58
THDR|CA-2015-100916|21/10/2015|788.86
THDR|CA-2016-129532|12/08/2016|457.96
THDR|CA-2015-134726|11/02/2015|94.732
THDR|CA-2017-138597|18/12/2017|563.94
THDR|CA-2016-123113|23/11/2016|2643.06
THDR|CA-2016-169656|13/08/2016|422.856
THDR|CA-2016-142734|16/04/2016|127.764
THDR|CA-2015-163223|21/03/2015|3769.56
THDR|CA-2018-122945|16/11/2018|17.31
THDR|CA-2016-139738|25/09/2016|128.744
THDR|CA-2017-158778|09/05/2017|1024.637
THDR|CA-2018-119655|20/04/2018|183.42
THDR|CA-2016-164567|15/06/2016|225.576
THDR|CA-2015-131947|17/09/2015|318.293
THDR|CA-2017-152520|07/08/2017|12.96
THDR|CA-2017-101791|27/05/2017|1328.128
THDR|CA-2018-121195|24/12/2018|264.32
THDR|CA-2018-163209|05/03/2018|48.88
THDR|CA-2015-133354|22/02/2015|19.44
THDR|US-2016-130491|02/08/2016|21.11
THDR|CA-2016-113740|24/08/2016|14.91
THDR|CA-2015-148425|30/11/2015|6.642
THDR|CA-2017-144309|12/10/2017|698.5
THDR|CA-2018-151225|27/10/2018|261.536
THDR|US-2015-144078|25/11/2015|1272.704
THDR|CA-2015-124464|14/07/2015|39.48
THDR|CA-2016-136805|23/05/2016|925.83
THDR|US-2016-159499|21/11/2016|365.496
THDR|CA-2015-162089|30/03/2015|714.966
THDR|US-2018-158526|29/12/2018|1814.68
THDR|CA-2018-104885|03/02/2018|627.48
THDR|US-2017-157490|10/06/2017|801.55
THDR|CA-2016-161452|04/05/2016|892.224
THDR|US-2015-115196|09/09/2015|1299.99
THDR|CA-2017-138968|15/03/2017|1356.576
THDR|CA-2016-101889|27/12/2016|1568.862
THDR|CA-2018-110821|08/07/2018|237.608
THDR|CA-2016-121552|22/03/2016|19.56
THDR|CA-2016-107685|30/11/2016|106.88
THDR|US-2015-120740|15/04/2015|294.72
THDR|CA-2018-155740|30/07/2018|76.776
THDR|CA-2018-146493|06/01/2018|53.9
THDR|CA-2015-105417|01/07/2015|87.158
THDR|US-2018-141509|29/09/2018|99.2
THDR|CA-2018-139493|13/09/2018|15.92
THDR|CA-2015-151967|22/10/2015|129.92
THDR|US-2017-140158|10/04/2017|5549.41
THDR|CA-2016-130974|27/11/2016|1170.918
THDR|CA-2018-133487|05/06/2018|152.94
THDR|CA-2015-142951|10/08/2015|23.472
THDR|CA-2015-133592|31/12/2015|2846.22
THDR|CA-2016-120782|28/04/2016|3999.702
THDR|CA-2016-116876|14/02/2016|652.414
THDR|CA-2017-169838|25/11/2017|1745.91
THDR|US-2018-128951|15/07/2018|1065.84
THDR|CA-2015-102330|29/12/2015|408.768
THDR|CA-2017-118899|22/03/2017|167.888
THDR|CA-2018-107958|07/02/2018|169.192
THDR|CA-2018-151799|14/12/2018|1843.402
THDR|CA-2017-114601|26/08/2017|1157.98
THDR|CA-2018-100237|15/10/2018|11.68
THDR|CA-2015-139542|25/10/2015|54.474
THDR|US-2016-142811|04/02/2016|87.8
THDR|CA-2018-139353|28/10/2018|273.088
THDR|CA-2015-150203|12/05/2015|250.26
THDR|US-2018-101518|11/03/2018|40.776
THDR|CA-2016-149636|01/06/2016|31.538
THDR|US-2018-146213|09/09/2018|159.96
THDR|CA-2016-108588|01/05/2016|90.168
THDR|US-2018-138086|16/04/2018|40.74
THDR|CA-2016-139374|09/10/2016|179.886
THDR|CA-2017-113978|25/09/2017|642.016
THDR|US-2016-150231|16/03/2016|17.52
THDR|CA-2017-106915|26/11/2017|17.856
THDR|US-2017-109260|26/09/2017|431.976
THDR|CA-2018-104850|13/06/2018|291.136
THDR|CA-2018-140508|18/09/2018|114.848
THDR|CA-2018-143294|06/02/2018|10.688
THDR|CA-2017-165673|15/05/2017|15.232
THDR|CA-2018-134418|15/09/2018|12.42
THDR|US-2017-106313|22/08/2017|19.44
THDR|CA-2015-105872|30/05/2015|70.368
THDR|CA-2018-108287|18/12/2018|12.672
THDR|CA-2018-141103|30/07/2018|89.95
THDR|CA-2015-154781|21/11/2015|101.57
THDR|CA-2016-147816|24/09/2016|35.12
THDR|CA-2018-105326|20/08/2018|25.92
THDR|CA-2017-133613|17/06/2017|584.77
THDR|CA-2016-109113|19/12/2016|25.488
THDR|CA-2016-156153|31/05/2016|7.56
THDR|CA-2016-133242|18/06/2016|1046.47
THDR|CA-2016-158323|30/11/2016|17.088
THDR|CA-2016-161795|21/12/2016|3.008
THDR|CA-2018-100902|17/11/2018|699.4
THDR|CA-2018-112844|13/11/2018|198.55
THDR|CA-2017-158925|24/10/2017|15.552
THDR|CA-2015-155390|12/06/2015|42.208
THDR|CA-2018-123071|12/03/2018|10.368
THDR|CA-2018-156391|26/09/2018|2.224
THDR|CA-2016-103093|02/03/2016|74.52
THDR|US-2018-118941|08/12/2018|2017.32
THDR|CA-2016-169299|24/08/2016|7.152
THDR|CA-2018-154088|11/12/2018|26.72
THDR|CA-2017-155978|08/01/2017|1085.688
THDR|CA-2017-108196|25/11/2017|5016.549
THDR|CA-2017-152800|13/04/2017|6.12
THDR|CA-2015-166961|27/12/2015|107.346
THDR|CA-2017-139381|18/04/2017|233.48
THDR|CA-2016-132136|03/08/2016|8.568
THDR|CA-2017-162236|11/04/2017|1106.924
THDR|US-2015-111353|29/11/2015|25.06
THDR|US-2017-117037|17/05/2017|63.922
THDR|CA-2018-160801|19/09/2018|4.842
THDR|CA-2017-108364|19/12/2017|1.8
THDR|CA-2018-169362|10/12/2018|39.984
THDR|CA-2016-127481|12/12/2016|130.28
THDR|CA-2016-112711|07/12/2016|307.168
THDR|US-2016-145121|10/02/2016|26.9
THDR|CA-2018-166184|24/03/2018|724.846
THDR|CA-2018-157413|06/01/2018|324.744
THDR|CA-2015-143637|24/03/2015|40.48
THDR|CA-2016-102260|22/09/2016|763.508
THDR|US-2017-137295|01/08/2017|187.228
THDR|CA-2017-134334|14/02/2017|573.741
THDR|US-2018-109316|06/08/2018|1515.186
THDR|CA-2017-138478|21/10/2017|4685.076
THDR|CA-2018-150469|26/01/2018|11.84
THDR|CA-2018-152436|12/08/2018|592.74
THDR|CA-2017-169334|21/10/2017|111.672
THDR|US-2015-115413|26/08/2015|158.61
THDR|CA-2015-125150|16/05/2015|232.88
THDR|CA-2016-127327|02/03/2016|90.882
THDR|CA-2018-117114|31/10/2018|518.68
THDR|CA-2016-137302|26/04/2016|485.784
THDR|CA-2017-112382|05/09/2017|19.136
THDR|CA-2016-128958|24/01/2016|13.12
THDR|CA-2016-106257|13/04/2016|721.488
THDR|CA-2016-149083|25/09/2016|479.716
THDR|US-2015-137869|28/03/2015|1190.84
THDR|CA-2017-116603|17/07/2017|45.96
THDR|CA-2015-158470|19/04/2015|129.33
THDR|US-2018-123834|21/07/2018|124.404
THDR|CA-2016-125976|27/09/2016|2026.78
THDR|CA-2017-128706|27/02/2017|16.192
THDR|CA-2017-104311|05/02/2017|36.648
THDR|CA-2015-169649|12/09/2015|28.836
THDR|CA-2016-144890|25/12/2016|9.96
THDR|CA-2018-135587|12/07/2018|372.64
THDR|CA-2015-103429|30/05/2015|765.494
THDR|CA-2018-152261|03/02/2018|18.528
THDR|CA-2016-142993|10/12/2016|99.86
THDR|CA-2016-143364|14/07/2016|860.916
THDR|CA-2015-100972|19/11/2015|166.44
THDR|CA-2017-136994|27/05/2017|13.38
THDR|US-2018-166233|07/03/2018|24
THDR|CA-2018-122112|25/09/2018|24.448
THDR|CA-2017-101672|10/03/2017|1027.676
THDR|CA-2018-168403|09/09/2018|42.28
THDR|CA-2016-148705|03/12/2016|5.04
THDR|CA-2017-160241|29/11/2017|242.176
THDR|CA-2017-155747|14/06/2017|337.176
THDR|CA-2018-118017|12/03/2018|306.36
THDR|CA-2017-113117|16/08/2017|32.4
THDR|CA-2017-148684|25/12/2017|870.04
THDR|CA-2018-125367|23/07/2018|13.92
THDR|CA-2018-124744|21/06/2018|536.48
THDR|CA-2018-128363|13/08/2018|2382.926
THDR|CA-2016-126669|11/07/2016|76.64
THDR|US-2016-118766|15/10/2016|8.424
THDR|CA-2017-112585|30/07/2017|715.64
THDR|CA-2017-149762|12/03/2017|545.01
THDR|CA-2017-167605|28/04/2017|30.344
THDR|US-2018-105697|25/08/2018|25.696
THDR|CA-2018-165323|17/06/2018|3505.84
THDR|CA-2016-110891|20/11/2016|344.372
THDR|CA-2018-100783|09/04/2018|30.384
THDR|CA-2016-152513|07/04/2016|22.848
THDR|CA-2018-139822|15/09/2018|98.6
THDR|CA-2018-107713|13/03/2018|174.3
THDR|CA-2018-134096|24/09/2018|399.53
THDR|CA-2017-125843|13/08/2017|125.92
THDR|CA-2018-120404|20/11/2018|623.93
THDR|CA-2018-167549|25/07/2018|298.116
THDR|CA-2017-120082|25/03/2017|59.52
THDR|US-2017-168095|15/07/2017|335.8
THDR|CA-2018-166093|17/08/2018|3397.732
THDR|CA-2017-146325|14/12/2017|216.224
THDR|CA-2018-134194|25/12/2018|160.162
THDR|CA-2015-131009|03/01/2015|574.194
THDR|CA-2016-145814|19/11/2016|867.744
THDR|CA-2015-138359|04/01/2015|73.2
THDR|CA-2018-131807|10/05/2018|753.112
THDR|CA-2018-104864|18/11/2018|552.856
THDR|CA-2016-138219|23/03/2016|33.36
THDR|CA-2017-157707|10/10/2017|227.658
THDR|US-2016-126753|16/08/2016|832.446
THDR|CA-2015-166051|31/05/2015|773.7
THDR|CA-2016-113040|27/08/2016|5.104
THDR|CA-2015-103800|01/03/2015|16.448
THDR|CA-2015-113383|09/10/2015|336.82
THDR|CA-2018-152499|22/01/2018|22.992
THDR|CA-2017-151498|21/04/2017|8.32
THDR|CA-2017-137939|20/07/2017|89.95
THDR|US-2017-117793|23/08/2017|79.74
THDR|CA-2017-133872|14/06/2017|58.4
THDR|US-2016-165743|20/11/2016|160.272
THDR|US-2018-105998|11/03/2018|1872.934
THDR|US-2015-148194|05/04/2015|69.86
THDR|US-2016-151407|11/08/2016|263.96
THDR|CA-2016-110870|12/12/2016|325.7
THDR|CA-2015-143210|12/01/2015|327.56
THDR|CA-2017-139808|10/07/2017|93.36
THDR|CA-2016-110863|17/11/2016|1971.46
THDR|CA-2015-127859|17/03/2015|126.624
THDR|US-2016-136427|20/06/2016|125.944
THDR|CA-2018-120168|25/05/2018|806.05
THDR|US-2015-131870|09/09/2015|91.488
THDR|CA-2018-114804|17/10/2018|52.792
THDR|CA-2018-167227|11/02/2018|95.66
THDR|CA-2015-129189|21/07/2015|751.886
THDR|CA-2016-132465|09/11/2016|1082.15
THDR|CA-2017-166373|21/10/2017|106.08
THDR|CA-2017-158806|01/07/2017|48.996
THDR|CA-2016-119690|25/06/2016|128.928
THDR|CA-2016-153738|20/09/2016|37.68
THDR|CA-2018-169012|07/10/2018|41.91
THDR|CA-2018-109393|30/06/2018|435.999
THDR|CA-2018-121489|21/08/2018|994.464
THDR|US-2018-133081|03/11/2018|90.6
THDR|CA-2018-165008|15/09/2018|295.056
THDR|CA-2017-145611|20/09/2017|393.25
THDR|CA-2017-113600|15/12/2017|2.214
THDR|CA-2018-130834|11/03/2018|16.272
THDR|CA-2017-168543|07/03/2017|706.86
THDR|CA-2015-144974|26/09/2015|68.53
THDR|CA-2015-109904|14/07/2015|17.94
THDR|CA-2018-152205|28/09/2018|2.655
THDR|CA-2016-121188|28/08/2016|2017.532
THDR|CA-2016-156013|20/09/2016|85.848
THDR|CA-2017-132997|11/07/2017|1030.494
THDR|US-2016-160563|20/10/2016|255.99
THDR|CA-2018-151750|01/01/2018|954.902
THDR|CA-2016-106187|23/06/2016|268.4
THDR|US-2017-164945|22/11/2017|134.272
THDR|CA-2016-150714|26/10/2016|1215.269
THDR|CA-2017-105753|20/10/2017|61.1
THDR|CA-2018-120894|28/04/2018|28.08
THDR|CA-2017-106621|29/09/2017|10.496
THDR|CA-2016-107020|07/10/2016|39.92
THDR|US-2016-117492|08/07/2016|77.58
THDR|CA-2015-101392|12/07/2015|269.36
THDR|CA-2016-127502|12/10/2016|5.76
THDR|CA-2018-143658|11/08/2018|109.9
THDR|CA-2018-133046|27/07/2018|297.99
THDR|CA-2018-122798|28/12/2018|122.53
THDR|CA-2017-169663|03/10/2017|3384.45
THDR|CA-2016-149846|22/05/2016|3862.098
THDR|CA-2018-159149|17/02/2018|702.8424
THDR|US-2018-167570|12/08/2018|215.544
THDR|CA-2018-160122|18/11/2018|182.97
THDR|CA-2017-130393|12/01/2017|345.324
THDR|CA-2018-144820|10/03/2018|20.64
THDR|CA-2018-101014|29/08/2018|148.02
THDR|CA-2018-105543|24/11/2018|33.29
THDR|US-2018-113201|30/06/2018|204.95
THDR|US-2018-106551|22/07/2018|526.344
THDR|CA-2017-116722|11/11/2017|524.616
THDR|CA-2015-138128|12/09/2015|1110.648
THDR|US-2018-150070|09/07/2018|161.568
THDR|CA-2016-137064|02/06/2016|692.214
THDR|CA-2018-157350|26/08/2018|64.96
THDR|CA-2015-127866|20/07/2015|602.43
THDR|CA-2016-131352|10/08/2016|72.78
THDR|CA-2016-121776|16/02/2016|124.55
THDR|CA-2017-118073|08/12/2017|562.2925
THDR|CA-2015-103219|11/09/2015|56.52
THDR|CA-2017-102561|18/07/2017|313.84
THDR|CA-2017-100993|02/05/2017|918.966
THDR|US-2015-112949|20/06/2015|475.42
THDR|US-2018-146822|06/09/2018|49.12
THDR|US-2017-131058|27/12/2017|20.16
THDR|CA-2015-167997|26/01/2015|152.64
THDR|CA-2018-140151|23/03/2018|14052.48
THDR|US-2018-143770|20/03/2018|299.96
THDR|CA-2017-131296|10/04/2017|239.372
THDR|CA-2017-103464|18/11/2017|595
THDR|CA-2018-136238|26/12/2018|16.032
THDR|CA-2017-120803|03/09/2017|199.75
THDR|CA-2017-134138|16/02/2017|227.96
THDR|CA-2016-120915|28/09/2016|601.5
THDR|CA-2016-168207|11/02/2016|738.899
THDR|CA-2017-144148|31/07/2017|863.128
THDR|CA-2018-107174|11/06/2018|2595.388
THDR|CA-2017-146150|14/02/2017|264.18
THDR|CA-2015-114125|07/09/2015|68.704
THDR|CA-2017-114944|30/01/2017|156.512
THDR|CA-2017-135965|22/09/2017|128.34
THDR|CA-2018-149699|22/12/2018|474.95
THDR|CA-2017-166429|09/02/2017|999.98
THDR|CA-2016-112767|08/02/2016|277.5
THDR|CA-2016-119879|21/11/2016|1363.674
THDR|CA-2018-155642|18/05/2018|24.5
THDR|US-2018-101721|23/07/2018|63.312
THDR|CA-2016-136728|13/09/2016|177.896
THDR|CA-2017-127194|12/10/2017|62.82
THDR|CA-2016-140375|10/02/2016|26.82
THDR|US-2018-155866|17/11/2018|226.64
THDR|CA-2016-141327|30/11/2016|440.144
THDR|CA-2016-136700|12/06/2016|8.96
THDR|CA-2018-102736|09/05/2018|177.08
THDR|CA-2018-125269|24/04/2018|83.214
THDR|CA-2016-114811|11/08/2016|5850.514
THDR|CA-2016-122266|26/04/2016|194.1395
THDR|CA-2016-141565|20/09/2016|1664.132
THDR|CA-2018-128769|09/07/2018|81.568
THDR|CA-2017-116337|11/07/2017|358.548
THDR|CA-2016-120845|25/09/2016|22.549
THDR|CA-2015-120775|10/03/2015|57.908
THDR|CA-2015-152905|18/02/2015|12.624
THDR|CA-2017-104633|06/12/2017|198.84
THDR|CA-2018-104136|11/01/2018|230.69
THDR|CA-2017-123050|04/04/2017|203.63
THDR|CA-2017-162355|30/06/2017|1302.83
THDR|CA-2015-158225|22/09/2015|210.13
THDR|CA-2018-102204|05/01/2018|3740.51
THDR|CA-2018-103065|20/10/2018|59.824
THDR|CA-2015-109855|09/01/2015|380.744
THDR|CA-2015-109897|08/12/2015|891.776
THDR|US-2015-143581|19/08/2015|344.91
THDR|CA-2016-129217|05/10/2016|107.754
THDR|CA-2017-133816|05/10/2017|743.988
THDR|CA-2016-140221|03/05/2016|257.32
THDR|CA-2018-152310|08/12/2018|1057.168
THDR|CA-2017-118101|26/06/2017|547.97
THDR|CA-2017-100307|15/12/2017|19.44
THDR|CA-2016-138457|13/09/2016|13.092
THDR|CA-2015-131800|30/12/2015|158.388
THDR|CA-2015-118304|29/04/2015|19.98
THDR|CA-2018-121790|30/01/2018|2113.567
THDR|CA-2017-169670|25/12/2017|2563.056
THDR|CA-2017-139549|20/10/2017|387.136
THDR|CA-2016-104059|13/06/2016|3.424
THDR|CA-2018-164112|30/06/2018|1085.42
THDR|CA-2016-143882|26/06/2016|43.056
THDR|US-2017-139262|21/02/2017|471.078
THDR|CA-2018-146192|22/04/2018|675.06
THDR|CA-2018-134810|05/09/2018|272.232
THDR|CA-2016-154284|21/12/2016|1349.63
THDR|CA-2015-156244|08/12/2015|457.744
THDR|CA-2016-106362|12/11/2016|10.332
THDR|US-2018-168802|11/03/2018|18.368
THDR|US-2018-146906|13/03/2018|299.9
THDR|CA-2017-166380|30/05/2017|138.53
THDR|US-2016-158911|07/05/2016|16.712
THDR|US-2015-103338|03/11/2015|7.98
THDR|CA-2016-109169|20/04/2016|180.96
THDR|US-2018-167318|26/07/2018|2012.302
THDR|US-2015-120313|31/10/2015|73.584
THDR|CA-2018-135419|11/03/2018|486.368
THDR|CA-2017-128671|08/11/2017|151.82
THDR|CA-2017-149335|25/07/2017|37.17
THDR|CA-2015-168312|03/01/2015|513.861
THDR|US-2018-105935|26/01/2018|3002.65
THDR|CA-2015-161508|07/12/2015|554.166
THDR|CA-2018-130904|04/11/2018|22.744
THDR|CA-2018-133620|13/11/2018|11.21
THDR|CA-2016-142937|12/05/2016|45.04
THDR|US-2017-149790|26/09/2017|15.624
THDR|CA-2017-130778|19/11/2017|53.49
THDR|CA-2018-144456|09/08/2018|220.056
THDR|CA-2018-103478|21/07/2018|97.056
THDR|CA-2018-118577|10/06/2018|150.18
THDR|CA-2018-113572|11/07/2018|7.88
THDR|CA-2017-153269|03/09/2017|435.85
THDR|CA-2018-161655|13/05/2018|299.52
THDR|CA-2017-101469|07/02/2017|7.7
THDR|CA-2015-153087|27/12/2015|521.92
THDR|CA-2018-135076|13/04/2018|436.704
THDR|CA-2015-161634|14/11/2015|32.4
THDR|CA-2018-141481|06/11/2018|61.44
THDR|CA-2017-132549|25/11/2017|73.36
THDR|US-2015-155544|21/03/2015|310.528
THDR|US-2016-115238|30/04/2016|281.16
THDR|CA-2018-132199|05/03/2018|504.506
THDR|CA-2017-163174|26/08/2017|186.54
THDR|CA-2015-110555|04/11/2015|410.104
THDR|CA-2018-147207|01/02/2018|1322.75
THDR|CA-2018-137631|28/04/2018|751.984
THDR|CA-2018-157273|30/01/2018|604.768
THDR|CA-2015-109918|09/07/2015|131.84
THDR|CA-2017-118745|06/11/2017|902.712
THDR|CA-2017-163972|17/10/2017|120.666
THDR|CA-2015-165393|27/12/2015|4.984
THDR|CA-2017-113726|24/11/2017|82.26
THDR|CA-2017-152940|11/10/2017|29.74
THDR|CA-2016-158701|01/05/2016|143.52
THDR|CA-2018-156272|21/03/2018|64.384
THDR|CA-2016-162964|11/12/2016|304.224
THDR|CA-2015-103527|09/09/2015|10.896
THDR|CA-2017-134544|17/03/2017|84.784
THDR|CA-2017-163048|02/08/2017|241.5
THDR|CA-2017-145135|26/11/2017|73.33
THDR|CA-2018-137582|09/04/2018|11.808
THDR|CA-2016-149601|28/05/2016|93.79
THDR|CA-2015-139423|11/01/2015|76.12
THDR|CA-2017-102596|27/12/2017|17.184
THDR|CA-2018-153227|12/04/2018|11.76
THDR|CA-2018-110625|23/12/2018|27.46
THDR|CA-2017-142594|12/01/2017|1517.049
THDR|CA-2015-152254|30/06/2015|310.688
THDR|US-2015-120236|09/03/2015|7.68
THDR|CA-2018-120061|11/02/2018|155.372
THDR|CA-2016-133837|13/04/2016|10.744
THDR|CA-2016-110814|12/05/2016|419.726
THDR|CA-2017-154067|02/01/2017|105.52
THDR|CA-2018-140480|07/08/2018|469.66
THDR|CA-2016-134082|12/11/2016|110.528
THDR|CA-2017-130820|15/11/2017|630.024
THDR|CA-2017-159765|05/09/2017|27.86
THDR|CA-2018-132290|03/10/2018|933.408
THDR|CA-2017-147109|17/12/2017|217.44
THDR|CA-2018-107265|04/06/2018|106.32
THDR|CA-2018-118199|05/09/2018|805.99
THDR|CA-2018-150091|10/12/2018|2258.28
THDR|CA-2017-137652|28/08/2017|18.432
THDR|CA-2016-128356|10/02/2016|10.944
THDR|CA-2018-167017|23/11/2018|4.36
THDR|US-2018-132220|11/12/2018|62.352
THDR|CA-2017-118129|19/12/2017|303.92
THDR|US-2015-113124|30/03/2015|129.3
THDR|CA-2018-155621|11/08/2018|274.2
THDR|US-2015-127635|14/09/2015|31.408
THDR|CA-2016-151470|20/09/2016|45.584
THDR|CA-2016-112823|12/10/2016|25.488
THDR|CA-2015-108861|28/05/2015|136.96
THDR|CA-2018-114370|14/03/2018|49.616
THDR|CA-2017-158302|12/08/2017|10.584
THDR|CA-2018-145779|05/06/2018|84.416
THDR|US-2017-155173|03/06/2017|502.221
THDR|CA-2018-125451|23/10/2018|1169.98
THDR|CA-2015-131387|28/04/2015|1679.96
THDR|CA-2017-125087|18/04/2017|2027.188
THDR|CA-2017-154081|22/05/2017|222.384
THDR|US-2018-118556|28/05/2018|110.433
THDR|CA-2015-126200|25/08/2015|38.064
THDR|CA-2015-146500|30/08/2015|121.24
THDR|CA-2016-169537|09/03/2016|7.5
THDR|CA-2015-100881|28/03/2015|302.376
THDR|CA-2016-144043|05/10/2016|46.688
THDR|CA-2016-116512|04/09/2016|17.94
THDR|CA-2016-101000|04/09/2016|370.14
THDR|CA-2017-168557|19/09/2017|8.928
THDR|US-2017-164196|11/11/2017|2678.94
THDR|US-2018-132031|23/04/2018|513.496
THDR|CA-2016-169733|22/10/2016|9.952
THDR|CA-2018-169404|04/09/2018|103.48
THDR|CA-2018-134880|27/10/2018|44.784
THDR|CA-2016-145758|30/10/2016|1035.8
THDR|CA-2018-158736|18/12/2018|5.76
THDR|US-2017-119270|03/12/2017|19.98
THDR|CA-2015-109890|21/07/2015|35.98
THDR|CA-2017-138583|24/05/2017|16.656
THDR|US-2018-118535|02/11/2018|20.7
THDR|CA-2017-126284|20/09/2017|83.7
THDR|CA-2018-142391|24/09/2018|199.8
THDR|CA-2018-124716|27/03/2018|168.58
THDR|CA-2017-158841|02/02/2017|8805.04
THDR|CA-2018-106824|07/07/2018|5.94
THDR|CA-2016-109190|23/10/2016|546.792
THDR|CA-2017-143154|12/02/2017|165.6
THDR|CA-2015-169061|03/05/2015|705.562
THDR|CA-2016-102316|03/01/2016|200.736
THDR|CA-2015-164903|20/02/2015|12.96
THDR|CA-2017-109400|05/02/2017|366.744
THDR|CA-2017-130400|03/08/2017|183.168
THDR|CA-2016-135853|12/11/2016|324.22
THDR|CA-2017-103359|22/12/2017|25.584
THDR|CA-2017-144645|02/02/2017|73.784
THDR|CA-2018-141614|06/05/2018|20.736
THDR|CA-2016-122168|21/08/2016|53.28
THDR|CA-2017-132899|04/07/2017|3.64
THDR|CA-2018-149720|06/04/2018|30.336
THDR|CA-2018-118003|12/04/2018|498.15
THDR|CA-2017-141887|01/11/2017|54.992
THDR|US-2017-160206|04/01/2017|12.99
THDR|CA-2018-133074|21/09/2018|55.86
THDR|CA-2018-161172|16/03/2018|315.041
THDR|CA-2018-137624|11/10/2018|241.424
THDR|CA-2017-156748|30/11/2017|933.95
THDR|CA-2016-169677|13/01/2016|9.82
THDR|US-2015-163146|16/05/2015|56.4
THDR|CA-2016-157343|06/07/2016|52.248
THDR|CA-2018-147354|03/09/2018|510.824
THDR|CA-2016-157287|22/12/2016|456.193
THDR|CA-2015-137575|08/06/2015|199.98
THDR|CA-2017-119074|27/03/2017|92.7
THDR|CA-2016-149566|12/05/2016|51.6
THDR|CA-2016-126186|09/11/2016|24.64
THDR|CA-2016-121132|17/07/2016|20.696
THDR|CA-2015-140473|30/05/2015|719.976
THDR|US-2018-102904|13/11/2018|239.92
THDR|CA-2017-102092|12/09/2017|1056.86
THDR|CA-2016-117884|22/03/2016|598.352
THDR|CA-2017-132829|23/12/2017|921.024
THDR|CA-2017-123540|04/02/2017|1454.9
THDR|US-2018-108315|30/04/2018|225.546
THDR|CA-2017-134110|17/11/2017|82.408
